recordID,mo,dy,yr,period,plot,stake,species,scientificName,country
870,5,17,1978,11,22,53,DS,Dipodomys spectabilis,
871,5,17,1978,11,6,62,DS,Dipodomys spectabilis,
872,5,17,1978,11,20,62,DS,Dipodomys spectabilis,
873,5,17,1978,11,22,63,DS,Dipodomys spectabilis,
877,5,17,1978,11,12,77,DS,Dipodomys spectabilis,
882,5,18,1978,11,11,16,DS,Dipodomys spectabilis,
884,5,18,1978,11,18,17,DS,Dipodomys spectabilis,
889,5,18,1978,11,18,26,DS,Dipodomys spectabilis,
890,5,18,1978,11,17,32,DS,Dipodomys spectabilis,
892,5,18,1978,11,17,44,DS,Dipodomys spectabilis,
893,5,18,1978,11,14,45,DS,Dipodomys spectabilis,
895,5,18,1978,11,4,47,DS,Dipodomys spectabilis,
896,5,18,1978,11,4,51,DS,Dipodomys spectabilis,
901,5,18,1978,11,4,71,DS,Dipodomys spectabilis,
902,5,18,1978,11,4,72,DS,Dipodomys spectabilis,
904,5,18,1978,11,11,75,DS,Dipodomys spectabilis,
911,5,19,1978,11,9,11,DS,Dipodomys spectabilis,
912,5,19,1978,11,2,13,DS,Dipodomys spectabilis,
916,5,19,1978,11,8,26,DS,Dipodomys spectabilis,
917,5,19,1978,11,1,27,DS,Dipodomys spectabilis,
921,5,19,1978,11,8,41,DS,Dipodomys spectabilis,
922,5,19,1978,11,1,46,DS,Dipodomys spectabilis,
927,5,19,1978,11,9,64,DS,Dipodomys spectabilis,
928,5,19,1978,11,1,65,DS,Dipodomys spectabilis,
929,5,19,1978,11,1,66,DS,Dipodomys spectabilis,
931,5,19,1978,11,9,73,DS,Dipodomys spectabilis,
934,5,19,1978,11,2,77,DS,Dipodomys spectabilis,
937,6,8,1978,12,12,11,DS,Dipodomys spectabilis,
939,6,8,1978,12,8,14,DS,Dipodomys spectabilis,
940,6,8,1978,12,11,15,DS,Dipodomys spectabilis,
944,6,8,1978,12,9,21,DS,Dipodomys spectabilis,
945,6,8,1978,12,12,21,DS,Dipodomys spectabilis,
949,6,8,1978,12,22,26,DS,Dipodomys spectabilis,
953,6,8,1978,12,12,31,DS,Dipodomys spectabilis,
955,6,8,1978,12,9,34,DS,Dipodomys spectabilis,
956,6,8,1978,12,17,34,DS,Dipodomys spectabilis,
959,6,8,1978,12,8,44,DS,Dipodomys spectabilis,
962,6,8,1978,12,22,46,DS,Dipodomys spectabilis,
963,6,8,1978,12,17,51,DS,Dipodomys spectabilis,
965,6,8,1978,12,9,54,DS,Dipodomys spectabilis,
967,6,8,1978,12,22,61,DS,Dipodomys spectabilis,
972,6,8,1978,12,9,71,DS,Dipodomys spectabilis,
973,6,8,1978,12,9,72,DS,Dipodomys spectabilis,
974,6,8,1978,12,11,72,DS,Dipodomys spectabilis,
980,6,8,1978,12,20,76,DS,Dipodomys spectabilis,
982,6,8,1978,12,12,77,DS,Dipodomys spectabilis,
988,6,9,1978,12,18,14,DS,Dipodomys spectabilis,
989,6,9,1978,12,4,16,DS,Dipodomys spectabilis,
993,6,9,1978,12,2,23,DS,Dipodomys spectabilis,
996,6,9,1978,12,18,24,DS,Dipodomys spectabilis,
997,6,9,1978,12,18,25,DS,Dipodomys spectabilis,
998,6,9,1978,12,14,26,DS,Dipodomys spectabilis,
1000,6,9,1978,12,5,27,DS,Dipodomys spectabilis,
1003,6,9,1978,12,1,35,DS,Dipodomys spectabilis,
1004,6,9,1978,12,6,35,DS,Dipodomys spectabilis,
1005,6,9,1978,12,5,36,DS,Dipodomys spectabilis,
1010,6,9,1978,12,13,41,DS,Dipodomys spectabilis,
1011,6,9,1978,12,1,42,DS,Dipodomys spectabilis,
1012,6,9,1978,12,6,51,DS,Dipodomys spectabilis,
1014,6,9,1978,12,6,52,DS,Dipodomys spectabilis,
1015,6,9,1978,12,1,57,DS,Dipodomys spectabilis,
1016,6,9,1978,12,4,61,DS,Dipodomys spectabilis,
1019,6,9,1978,12,1,64,DS,Dipodomys spectabilis,
1021,6,9,1978,12,1,66,DS,Dipodomys spectabilis,
1023,6,9,1978,12,4,71,DS,Dipodomys spectabilis,
1024,6,9,1978,12,4,72,DS,Dipodomys spectabilis,
1031,7,7,1978,13,9,12,DS,Dipodomys spectabilis,
1036,7,7,1978,13,12,21,DS,Dipodomys spectabilis,
1037,7,7,1978,13,11,25,DS,Dipodomys spectabilis,
1040,7,7,1978,13,12,31,DS,Dipodomys spectabilis,
1044,7,7,1978,13,22,35,DS,Dipodomys spectabilis,
1045,7,7,1978,13,8,41,DS,Dipodomys spectabilis,
1046,7,7,1978,13,12,41,DS,Dipodomys spectabilis,
1047,7,7,1978,13,6,42,DS,Dipodomys spectabilis,
1050,7,7,1978,13,22,43,DS,Dipodomys spectabilis,
1051,7,7,1978,13,8,44,DS,Dipodomys spectabilis,
1054,7,7,1978,13,22,51,DS,Dipodomys spectabilis,
1055,7,7,1978,13,17,52,DS,Dipodomys spectabilis,
1057,7,7,1978,13,11,55,DS,Dipodomys spectabilis,
1059,7,7,1978,13,17,55,DS,Dipodomys spectabilis,
1063,7,7,1978,13,9,64,DS,Dipodomys spectabilis,
1066,7,7,1978,13,12,66,DS,Dipodomys spectabilis,
1069,7,7,1978,13,9,75,DS,Dipodomys spectabilis,
1077,7,8,1978,13,4,15,DS,Dipodomys spectabilis,
1079,7,8,1978,13,18,16,DS,Dipodomys spectabilis,
1086,7,8,1978,13,14,31,DS,Dipodomys spectabilis,
1091,7,8,1978,13,18,35,DS,Dipodomys spectabilis,
1093,7,8,1978,13,1,43,DS,Dipodomys spectabilis,
1096,7,8,1978,13,5,54,DS,Dipodomys spectabilis,
1097,7,8,1978,13,1,57,DS,Dipodomys spectabilis,
1099,7,8,1978,13,4,61,DS,Dipodomys spectabilis,
1100,7,8,1978,13,5,61,DS,Dipodomys spectabilis,
1101,7,8,1978,13,1,62,DS,Dipodomys spectabilis,
1102,7,8,1978,13,4,66,DS,Dipodomys spectabilis,
1103,7,8,1978,13,1,67,DS,Dipodomys spectabilis,
1105,7,8,1978,13,4,72,DS,Dipodomys spectabilis,
1106,7,8,1978,13,4,73,DS,Dipodomys spectabilis,
1107,8,4,1978,14,12,12,DS,Dipodomys spectabilis,
1111,8,4,1978,14,8,15,DS,Dipodomys spectabilis,
1115,8,4,1978,14,12,21,DS,Dipodomys spectabilis,
1118,8,4,1978,14,17,24,DS,Dipodomys spectabilis,
1122,8,4,1978,14,11,31,DS,Dipodomys spectabilis,
1128,8,4,1978,14,22,42,DS,Dipodomys spectabilis,
1130,8,4,1978,14,17,51,DS,Dipodomys spectabilis,
1133,8,4,1978,14,12,55,DS,Dipodomys spectabilis,
1141,8,4,1978,14,9,71,DS,Dipodomys spectabilis,
1143,8,4,1978,14,11,76,DS,Dipodomys spectabilis,
1151,8,5,1978,14,2,14,DS,Dipodomys spectabilis,
1153,8,5,1978,14,18,14,DS,Dipodomys spectabilis,
1155,8,5,1978,14,6,15,DS,Dipodomys spectabilis,
1156,8,5,1978,14,18,16,DS,Dipodomys spectabilis,
1158,8,5,1978,14,5,17,DS,Dipodomys spectabilis,
1160,8,5,1978,14,14,25,DS,Dipodomys spectabilis,
1162,8,5,1978,14,5,34,DS,Dipodomys spectabilis,
1163,8,5,1978,14,18,35,DS,Dipodomys spectabilis,
1165,8,5,1978,14,13,41,DS,Dipodomys spectabilis,
1166,8,5,1978,14,4,42,DS,Dipodomys spectabilis,
1169,8,5,1978,14,1,44,DS,Dipodomys spectabilis,
1171,8,5,1978,14,1,46,DS,Dipodomys spectabilis,
1172,8,5,1978,14,6,52,DS,Dipodomys spectabilis,
1180,8,5,1978,14,4,61,DS,Dipodomys spectabilis,
1182,8,5,1978,14,1,64,DS,Dipodomys spectabilis,
1185,8,5,1978,14,1,66,DS,Dipodomys spectabilis,
1186,8,5,1978,14,4,66,DS,Dipodomys spectabilis,
1188,8,5,1978,14,1,67,DS,Dipodomys spectabilis,
1189,8,5,1978,14,4,71,DS,Dipodomys spectabilis,
1191,8,5,1978,14,5,76,DS,Dipodomys spectabilis,
1199,9,3,1978,15,12,21,DS,Dipodomys spectabilis,
1200,9,3,1978,15,11,22,DS,Dipodomys spectabilis,
1205,9,3,1978,15,8,25,DS,Dipodomys spectabilis,
1209,9,3,1978,15,12,31,DS,Dipodomys spectabilis,
1211,9,3,1978,15,9,32,DS,Dipodomys spectabilis,
1212,9,3,1978,15,17,32,DS,Dipodomys spectabilis,
1213,9,3,1978,15,22,32,DS,Dipodomys spectabilis,
1223,9,3,1978,15,22,45,DS,Dipodomys spectabilis,
1224,9,3,1978,15,17,52,DS,Dipodomys spectabilis,
1225,9,3,1978,15,9,53,DS,Dipodomys spectabilis,
1231,9,3,1978,15,20,56,DS,Dipodomys spectabilis,
1234,9,3,1978,15,8,63,DS,Dipodomys spectabilis,
1238,9,3,1978,15,22,67,DS,Dipodomys spectabilis,
1239,9,3,1978,15,12,71,DS,Dipodomys spectabilis,
1243,9,3,1978,15,9,73,DS,Dipodomys spectabilis,
1244,9,3,1978,15,11,73,DS,Dipodomys spectabilis,
1254,9,4,1978,15,18,16,DS,Dipodomys spectabilis,
1260,9,4,1978,15,18,25,DS,Dipodomys spectabilis,
1263,9,4,1978,15,13,27,DS,Dipodomys spectabilis,
1266,9,4,1978,15,2,34,DS,Dipodomys spectabilis,
1267,9,4,1978,15,4,35,DS,Dipodomys spectabilis,
1268,9,4,1978,15,1,37,DS,Dipodomys spectabilis,
1271,9,4,1978,15,1,43,DS,Dipodomys spectabilis,
1273,9,4,1978,15,14,44,DS,Dipodomys spectabilis,
1274,9,4,1978,15,6,46,DS,Dipodomys spectabilis,
1278,9,4,1978,15,6,51,DS,Dipodomys spectabilis,
1280,9,4,1978,15,5,54,DS,Dipodomys spectabilis,
1287,9,4,1978,15,13,61,DS,Dipodomys spectabilis,
1292,9,4,1978,15,4,67,DS,Dipodomys spectabilis,
1293,9,4,1978,15,5,67,DS,Dipodomys spectabilis,
1296,9,4,1978,15,1,73,DS,Dipodomys spectabilis,
1297,9,4,1978,15,4,73,DS,Dipodomys spectabilis,
1298,9,4,1978,15,5,73,DS,Dipodomys spectabilis,
1305,10,6,1978,16,1,36,DS,Dipodomys spectabilis,
1307,10,6,1978,16,1,43,DS,Dipodomys spectabilis,
1308,10,6,1978,16,1,74,DS,Dipodomys spectabilis,
1314,10,7,1978,16,8,15,DS,Dipodomys spectabilis,
1315,10,7,1978,16,11,15,DS,Dipodomys spectabilis,
1323,10,7,1978,16,22,31,DS,Dipodomys spectabilis,
1325,10,7,1978,16,9,33,DS,Dipodomys spectabilis,
1326,10,7,1978,16,20,34,DS,Dipodomys spectabilis,
1330,10,7,1978,16,17,41,DS,Dipodomys spectabilis,
1331,10,7,1978,16,9,46,DS,Dipodomys spectabilis,
1333,10,7,1978,16,17,53,DS,Dipodomys spectabilis,
1334,10,7,1978,16,12,54,DS,Dipodomys spectabilis,
1335,10,7,1978,16,9,55,DS,Dipodomys spectabilis,
1336,10,7,1978,16,22,56,DS,Dipodomys spectabilis,
1338,10,7,1978,16,8,63,DS,Dipodomys spectabilis,
1340,10,7,1978,16,11,66,DS,Dipodomys spectabilis,
1342,10,7,1978,16,9,72,DS,Dipodomys spectabilis,
1358,10,8,1978,16,5,17,DS,Dipodomys spectabilis,
1360,10,8,1978,16,18,17,DS,Dipodomys spectabilis,
1363,10,8,1978,16,18,33,DS,Dipodomys spectabilis,
1364,10,8,1978,16,14,34,DS,Dipodomys spectabilis,
1365,10,8,1978,16,2,35,DS,Dipodomys spectabilis,
1367,10,8,1978,16,6,37,DS,Dipodomys spectabilis,
1371,10,8,1978,16,4,44,DS,Dipodomys spectabilis,
1373,10,8,1978,16,18,44,DS,Dipodomys spectabilis,
1376,10,8,1978,16,6,52,DS,Dipodomys spectabilis,
1384,10,8,1978,16,13,64,DS,Dipodomys spectabilis,
1387,10,8,1978,16,4,71,DS,Dipodomys spectabilis,
1398,11,4,1978,17,17,11,DS,Dipodomys spectabilis,
1399,11,4,1978,17,12,12,DS,Dipodomys spectabilis,
1401,11,4,1978,17,8,16,DS,Dipodomys spectabilis,
1403,11,4,1978,17,1,23,DS,Dipodomys spectabilis,
1404,11,4,1978,17,1,25,DS,Dipodomys spectabilis,
1411,11,4,1978,17,9,43,DS,Dipodomys spectabilis,
1412,11,4,1978,17,9,46,DS,Dipodomys spectabilis,
1414,11,4,1978,17,17,52,DS,Dipodomys spectabilis,
1422,11,4,1978,17,1,64,DS,Dipodomys spectabilis,
1423,11,4,1978,17,9,64,DS,Dipodomys spectabilis,
1425,11,4,1978,17,22,65,DS,Dipodomys spectabilis,
1429,11,4,1978,17,20,72,DS,Dipodomys spectabilis,
1431,11,4,1978,17,9,74,DS,Dipodomys spectabilis,
1447,11,5,1978,17,6,25,DS,Dipodomys spectabilis,
1449,11,5,1978,17,5,33,DS,Dipodomys spectabilis,
1450,11,5,1978,17,13,33,DS,Dipodomys spectabilis,
1451,11,5,1978,17,18,34,DS,Dipodomys spectabilis,
1452,11,5,1978,17,18,35,DS,Dipodomys spectabilis,
1454,11,5,1978,17,4,37,DS,Dipodomys spectabilis,
1459,11,5,1978,17,6,52,DS,Dipodomys spectabilis,
1463,11,5,1978,17,14,63,DS,Dipodomys spectabilis,
1484,12,2,1978,18,9,16,DS,Dipodomys spectabilis,
1488,12,2,1978,18,17,23,DS,Dipodomys spectabilis,
1497,12,2,1978,18,20,35,DS,Dipodomys spectabilis,
1499,12,2,1978,18,9,45,DS,Dipodomys spectabilis,
1501,12,2,1978,18,8,53,DS,Dipodomys spectabilis,
1502,12,2,1978,18,9,53,DS,Dipodomys spectabilis,
1503,12,2,1978,18,22,53,DS,Dipodomys spectabilis,
1504,12,2,1978,18,12,55,DS,Dipodomys spectabilis,
1509,12,2,1978,18,22,66,DS,Dipodomys spectabilis,
1520,12,3,1978,18,14,14,DS,Dipodomys spectabilis,
1521,12,3,1978,18,6,15,DS,Dipodomys spectabilis,
1525,12,3,1978,18,18,41,DS,Dipodomys spectabilis,
1526,12,3,1978,18,18,46,DS,Dipodomys spectabilis,
1527,12,3,1978,18,6,52,DS,Dipodomys spectabilis,
1531,12,3,1978,18,4,57,DS,Dipodomys spectabilis,
1537,12,3,1978,18,5,65,DS,Dipodomys spectabilis,
1540,12,3,1978,18,13,66,DS,Dipodomys spectabilis,
1553,1,28,1979,19,8,14,DS,Dipodomys spectabilis,
1582,1,29,1979,19,6,33,DS,Dipodomys spectabilis,
1588,1,29,1979,19,18,44,DS,Dipodomys spectabilis,
1589,1,29,1979,19,4,45,DS,Dipodomys spectabilis,
1592,1,29,1979,19,18,55,DS,Dipodomys spectabilis,
1601,1,29,1979,19,14,65,DS,Dipodomys spectabilis,
1625,2,24,1979,20,12,35,DS,Dipodomys spectabilis,
1627,2,24,1979,20,8,37,DS,Dipodomys spectabilis,
1630,2,24,1979,20,8,53,DS,Dipodomys spectabilis,
1631,2,24,1979,20,22,53,DS,Dipodomys spectabilis,
1633,2,24,1979,20,17,55,DS,Dipodomys spectabilis,
1637,2,24,1979,20,9,73,DS,Dipodomys spectabilis,
1638,2,24,1979,20,20,77,DS,Dipodomys spectabilis,
1647,2,25,1979,20,5,26,DS,Dipodomys spectabilis,
1649,2,25,1979,20,18,31,DS,Dipodomys spectabilis,
1652,2,25,1979,20,18,43,DS,Dipodomys spectabilis,
1655,2,25,1979,20,6,52,DS,Dipodomys spectabilis,
1656,2,25,1979,20,1,53,DS,Dipodomys spectabilis,
1658,2,25,1979,20,4,57,DS,Dipodomys spectabilis,
1659,2,25,1979,20,13,61,DS,Dipodomys spectabilis,
1660,2,25,1979,20,14,62,DS,Dipodomys spectabilis,
1671,3,31,1979,21,12,12,DS,Dipodomys spectabilis,
1673,3,31,1979,21,2,15,DS,Dipodomys spectabilis,
1678,3,31,1979,21,14,22,DS,Dipodomys spectabilis,
1680,3,31,1979,21,14,24,DS,Dipodomys spectabilis,
1681,3,31,1979,21,5,26,DS,Dipodomys spectabilis,
1683,3,31,1979,21,17,31,DS,Dipodomys spectabilis,
1684,3,31,1979,21,12,32,DS,Dipodomys spectabilis,
1685,3,31,1979,21,14,33,DS,Dipodomys spectabilis,
1689,3,31,1979,21,18,42,DS,Dipodomys spectabilis,
1690,3,31,1979,21,18,45,DS,Dipodomys spectabilis,
1693,3,31,1979,21,22,52,DS,Dipodomys spectabilis,
1694,3,31,1979,21,8,53,DS,Dipodomys spectabilis,
1695,3,31,1979,21,1,54,DS,Dipodomys spectabilis,
1696,3,31,1979,21,9,54,DS,Dipodomys spectabilis,
1697,3,31,1979,21,1,56,DS,Dipodomys spectabilis,
1698,3,31,1979,21,18,56,DS,Dipodomys spectabilis,
1703,3,31,1979,21,17,63,DS,Dipodomys spectabilis,
1704,3,31,1979,21,9,64,DS,Dipodomys spectabilis,
1705,3,31,1979,21,9,66,DS,Dipodomys spectabilis,
1708,3,31,1979,21,13,71,DS,Dipodomys spectabilis,
1710,3,31,1979,21,11,74,DS,Dipodomys spectabilis,
1713,3,31,1979,21,13,76,DS,Dipodomys spectabilis,
1714,3,31,1979,21,4,77,DS,Dipodomys spectabilis,
1726,4,28,1979,22,12,12,DS,Dipodomys spectabilis,
1727,4,28,1979,22,12,13,DS,Dipodomys spectabilis,
1728,4,28,1979,22,12,14,DS,Dipodomys spectabilis,
1732,4,28,1979,22,22,41,DS,Dipodomys spectabilis,
1733,4,28,1979,22,1,42,DS,Dipodomys spectabilis,
1735,4,28,1979,22,1,46,DS,Dipodomys spectabilis,
1736,4,28,1979,22,22,46,DS,Dipodomys spectabilis,
1737,4,28,1979,22,9,47,DS,Dipodomys spectabilis,
1738,4,28,1979,22,8,52,DS,Dipodomys spectabilis,
1739,4,28,1979,22,17,52,DS,Dipodomys spectabilis,
1740,4,28,1979,22,9,54,DS,Dipodomys spectabilis,
1741,4,28,1979,22,9,56,DS,Dipodomys spectabilis,
1742,4,28,1979,22,9,57,DS,Dipodomys spectabilis,
1744,4,28,1979,22,20,62,DS,Dipodomys spectabilis,
1745,4,28,1979,22,17,63,DS,Dipodomys spectabilis,
1747,4,28,1979,22,20,67,DS,Dipodomys spectabilis,
1748,4,28,1979,22,9,71,DS,Dipodomys spectabilis,
1749,4,28,1979,22,9,74,DS,Dipodomys spectabilis,
1759,4,29,1979,22,14,33,DS,Dipodomys spectabilis,
1761,4,29,1979,22,5,37,DS,Dipodomys spectabilis,
1764,4,29,1979,22,13,41,DS,Dipodomys spectabilis,
1766,4,29,1979,22,14,43,DS,Dipodomys spectabilis,
1770,4,29,1979,22,18,54,DS,Dipodomys spectabilis,
1772,4,29,1979,22,13,61,DS,Dipodomys spectabilis,
1773,4,29,1979,22,4,71,DS,Dipodomys spectabilis,
1774,4,29,1979,22,5,73,DS,Dipodomys spectabilis,
1781,5,29,1979,23,9,12,DS,Dipodomys spectabilis,
1783,5,29,1979,23,12,21,DS,Dipodomys spectabilis,
1786,5,29,1979,23,22,26,DS,Dipodomys spectabilis,
1787,5,29,1979,23,17,31,DS,Dipodomys spectabilis,
1791,5,29,1979,23,17,34,DS,Dipodomys spectabilis,
1792,5,29,1979,23,9,36,DS,Dipodomys spectabilis,
1793,5,29,1979,23,22,37,DS,Dipodomys spectabilis,
1794,5,29,1979,23,9,43,DS,Dipodomys spectabilis,
1795,5,29,1979,23,17,43,DS,Dipodomys spectabilis,
1797,5,29,1979,23,9,46,DS,Dipodomys spectabilis,
1799,5,29,1979,23,17,51,DS,Dipodomys spectabilis,
1800,5,29,1979,23,9,53,DS,Dipodomys spectabilis,
1801,5,29,1979,23,17,53,DS,Dipodomys spectabilis,
1802,5,29,1979,23,22,53,DS,Dipodomys spectabilis,
1803,5,29,1979,23,9,54,DS,Dipodomys spectabilis,
1804,5,29,1979,23,20,55,DS,Dipodomys spectabilis,
1806,5,29,1979,23,8,61,DS,Dipodomys spectabilis,
1810,5,29,1979,23,22,67,DS,Dipodomys spectabilis,
1812,5,29,1979,23,20,75,DS,Dipodomys spectabilis,
1814,5,29,1979,23,20,77,DS,Dipodomys spectabilis,
1821,5,30,1979,23,18,25,DS,Dipodomys spectabilis,
1824,5,30,1979,23,5,35,DS,Dipodomys spectabilis,
1827,5,30,1979,23,14,43,DS,Dipodomys spectabilis,
1828,5,30,1979,23,18,43,DS,Dipodomys spectabilis,
1829,5,30,1979,23,1,47,DS,Dipodomys spectabilis,
1832,5,30,1979,23,13,53,DS,Dipodomys spectabilis,
1835,5,30,1979,23,5,61,DS,Dipodomys spectabilis,
1836,5,30,1979,23,1,62,DS,Dipodomys spectabilis,
1837,5,30,1979,23,4,62,DS,Dipodomys spectabilis,
1838,5,30,1979,23,14,62,DS,Dipodomys spectabilis,
1840,5,30,1979,23,1,66,DS,Dipodomys spectabilis,
1841,5,30,1979,23,14,66,DS,Dipodomys spectabilis,
1853,7,3,1979,24,12,11,DS,Dipodomys spectabilis,
1857,7,3,1979,24,9,45,DS,Dipodomys spectabilis,
1859,7,3,1979,24,22,46,DS,Dipodomys spectabilis,
1861,7,3,1979,24,9,51,DS,Dipodomys spectabilis,
1862,7,3,1979,24,17,51,DS,Dipodomys spectabilis,
1864,7,3,1979,24,8,53,DS,Dipodomys spectabilis,
1865,7,3,1979,24,11,55,DS,Dipodomys spectabilis,
1866,7,3,1979,24,20,56,DS,Dipodomys spectabilis,
1867,7,3,1979,24,9,57,DS,Dipodomys spectabilis,
1870,7,3,1979,24,9,66,DS,Dipodomys spectabilis,
1875,7,3,1979,24,20,75,DS,Dipodomys spectabilis,
1878,7,3,1979,24,9,84,DS,Dipodomys spectabilis,
1883,7,4,1979,24,18,15,DS,Dipodomys spectabilis,
1887,7,4,1979,24,14,24,DS,Dipodomys spectabilis,
1888,7,4,1979,24,18,26,DS,Dipodomys spectabilis,
1889,7,4,1979,24,5,35,DS,Dipodomys spectabilis,
1890,7,4,1979,24,14,35,DS,Dipodomys spectabilis,
1891,7,4,1979,24,18,35,DS,Dipodomys spectabilis,
1892,7,4,1979,24,1,42,DS,Dipodomys spectabilis,
1893,7,4,1979,24,6,51,DS,Dipodomys spectabilis,
1896,7,4,1979,24,14,55,DS,Dipodomys spectabilis,
1897,7,4,1979,24,5,62,DS,Dipodomys spectabilis,
1900,7,4,1979,24,13,71,DS,Dipodomys spectabilis,
1912,7,24,1979,25,1,42,DS,Dipodomys spectabilis,
1913,7,24,1979,25,20,46,DS,Dipodomys spectabilis,
1915,7,24,1979,25,13,61,DS,Dipodomys spectabilis,
1918,7,24,1979,25,22,65,DS,Dipodomys spectabilis,
1922,7,25,1979,25,2,14,DS,Dipodomys spectabilis,
1927,7,25,1979,25,17,31,DS,Dipodomys spectabilis,
1929,7,25,1979,25,18,33,DS,Dipodomys spectabilis,
1933,7,25,1979,25,12,43,DS,Dipodomys spectabilis,
1934,7,25,1979,25,8,51,DS,Dipodomys spectabilis,
1935,7,25,1979,25,17,51,DS,Dipodomys spectabilis,
1936,7,25,1979,25,14,52,DS,Dipodomys spectabilis,
1937,7,25,1979,25,11,53,DS,Dipodomys spectabilis,
1939,7,25,1979,25,14,66,DS,Dipodomys spectabilis,
1945,7,26,1979,25,4,17,DS,Dipodomys spectabilis,
1955,7,26,1979,25,6,53,DS,Dipodomys spectabilis,
1956,7,26,1979,25,9,54,DS,Dipodomys spectabilis,
1957,7,26,1979,25,9,67,DS,Dipodomys spectabilis,
1958,7,26,1979,25,4,71,DS,Dipodomys spectabilis,
1963,8,21,1979,26,24,42,DS,Dipodomys spectabilis,
1965,8,21,1979,26,14,47,DS,Dipodomys spectabilis,
1967,8,21,1979,26,20,56,DS,Dipodomys spectabilis,
1972,8,21,1979,26,22,71,DS,Dipodomys spectabilis,
1973,8,21,1979,26,13,72,DS,Dipodomys spectabilis,
1974,8,21,1979,26,14,73,DS,Dipodomys spectabilis,
1978,8,22,1979,26,12,11,DS,Dipodomys spectabilis,
1979,8,22,1979,26,8,12,DS,Dipodomys spectabilis,
1984,8,22,1979,26,18,34,DS,Dipodomys spectabilis,
1987,8,22,1979,26,17,43,DS,Dipodomys spectabilis,
1990,8,22,1979,26,17,71,DS,Dipodomys spectabilis,
1999,8,23,1979,26,9,25,DS,Dipodomys spectabilis,
2000,8,23,1979,26,5,35,DS,Dipodomys spectabilis,
2001,8,23,1979,26,4,37,DS,Dipodomys spectabilis,
2002,8,23,1979,26,9,44,DS,Dipodomys spectabilis,
2004,8,23,1979,26,6,52,DS,Dipodomys spectabilis,
2006,8,23,1979,26,1,54,DS,Dipodomys spectabilis,
2008,8,23,1979,26,5,61,DS,Dipodomys spectabilis,
2009,8,23,1979,26,1,62,DS,Dipodomys spectabilis,
2010,8,23,1979,26,4,63,DS,Dipodomys spectabilis,
2019,9,22,1979,27,9,34,DS,Dipodomys spectabilis,
2020,9,22,1979,27,12,34,DS,Dipodomys spectabilis,
2023,9,22,1979,27,17,44,DS,Dipodomys spectabilis,
2026,9,22,1979,27,22,51,DS,Dipodomys spectabilis,
2032,9,22,1979,27,20,57,DS,Dipodomys spectabilis,
2033,9,22,1979,27,8,62,DS,Dipodomys spectabilis,
2034,9,22,1979,27,9,62,DS,Dipodomys spectabilis,
2055,9,23,1979,27,24,34,DS,Dipodomys spectabilis,
2056,9,23,1979,27,4,37,DS,Dipodomys spectabilis,
2062,9,23,1979,27,4,62,DS,Dipodomys spectabilis,
2068,9,23,1979,27,13,73,DS,Dipodomys spectabilis,
2076,10,24,1979,28,11,14,DS,Dipodomys spectabilis,
2080,10,24,1979,28,20,17,DS,Dipodomys spectabilis,
2087,10,24,1979,28,9,37,DS,Dipodomys spectabilis,
2093,10,24,1979,28,22,52,DS,Dipodomys spectabilis,
2094,10,24,1979,28,17,54,DS,Dipodomys spectabilis,
2095,10,24,1979,28,17,55,DS,Dipodomys spectabilis,
2097,10,24,1979,28,8,57,DS,Dipodomys spectabilis,
2098,10,24,1979,28,9,57,DS,Dipodomys spectabilis,
2106,10,24,1979,28,9,72,DS,Dipodomys spectabilis,
2113,10,25,1979,28,24,12,DS,Dipodomys spectabilis,
2115,10,25,1979,28,14,17,DS,Dipodomys spectabilis,
2118,10,25,1979,28,4,27,DS,Dipodomys spectabilis,
2125,10,25,1979,28,13,51,DS,Dipodomys spectabilis,
2126,10,25,1979,28,4,54,DS,Dipodomys spectabilis,
2134,10,25,1979,28,18,72,DS,Dipodomys spectabilis,
2159,11,17,1979,29,24,33,DS,Dipodomys spectabilis,
2161,11,17,1979,29,17,34,DS,Dipodomys spectabilis,
2162,11,17,1979,29,18,34,DS,Dipodomys spectabilis,
2168,11,17,1979,29,4,43,DS,Dipodomys spectabilis,
2177,11,17,1979,29,14,61,DS,Dipodomys spectabilis,
2202,11,18,1979,-29,9,4,DS,Dipodomys spectabilis,
2203,11,18,1979,-29,9,8,DS,Dipodomys spectabilis,
2215,11,18,1979,-29,12,87,DS,Dipodomys spectabilis,
2227,11,18,1979,-29,17,7,DS,Dipodomys spectabilis,
2243,11,18,1979,29,11,13,DS,Dipodomys spectabilis,
2250,11,18,1979,29,20,25,DS,Dipodomys spectabilis,
2251,11,18,1979,29,22,25,DS,Dipodomys spectabilis,
2254,11,18,1979,29,22,36,DS,Dipodomys spectabilis,
2257,11,18,1979,29,12,42,DS,Dipodomys spectabilis,
2264,11,18,1979,29,9,61,DS,Dipodomys spectabilis,
2276,1,15,1980,30,11,15,DS,Dipodomys spectabilis,
2289,1,15,1980,30,20,26,DS,Dipodomys spectabilis,
2293,1,15,1980,30,18,33,DS,Dipodomys spectabilis,
2301,1,15,1980,30,9,46,DS,Dipodomys spectabilis,
2312,1,15,1980,30,12,62,DS,Dipodomys spectabilis,
2322,1,15,1980,30,9,73,DS,Dipodomys spectabilis,
2326,1,15,1980,30,22,75,DS,Dipodomys spectabilis,
2342,1,16,1980,-30,4,48,DS,Dipodomys spectabilis,
